"X","StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","consent_response","att_check_1","att_check_2","att_check_3_1","att_check_3_2","att_check_3_3","att_check_4","comp_check_1","comp_check_2","comp_check_3","plot_names","satisfaction","personal_desirability","word","willingness_to_pay","subject","comp_check_7","comp_check_8","comp_check_9","wtp_original","embeddings","interestingness","sentiment_score","is_word"
265,"8/26/21 6:50","8/26/21 7:04","IP Address",100,871,TRUE,"8/26/21 7:04","R_1mOXfHKQqATvisH",NA,NA,NA,NA,40.03640747,-75.22190094,"anonymous","EN","Yes",NA,NA,NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience","logistic_fall",30,10,"decrease",9.51719319141624,159,"Happiness","Customer Touchpoint","Satisfaction",5000,-0.00249511275908203,97,-0.714079409837723,TRUE
265,"8/26/21 6:50","8/26/21 7:04","IP Address",100,871,TRUE,"8/26/21 7:04","R_1mOXfHKQqATvisH",NA,NA,NA,NA,40.03640747,-75.22190094,"anonymous","EN","Yes",NA,NA,NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience","positive_change_full",46,37,"sudden",10.8521942581486,159,"Happiness","Customer Touchpoint","Satisfaction",19000,-0.00301482163995313,108,-0.576312482357025,TRUE
265,"8/26/21 6:50","8/26/21 7:04","IP Address",100,871,TRUE,"8/26/21 7:04","R_1mOXfHKQqATvisH",NA,NA,NA,NA,40.03640747,-75.22190094,"anonymous","EN","Yes",NA,NA,NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience","positive_change_partial",39,8,"problematic",10.3926619287701,159,"Happiness","Customer Touchpoint","Satisfaction",12000,-0.00294832429541016,101,-0.800412386655807,TRUE
265,"8/26/21 6:50","8/26/21 7:04","IP Address",100,871,TRUE,"8/26/21 7:04","R_1mOXfHKQqATvisH",NA,NA,NA,NA,40.03640747,-75.22190094,"anonymous","EN","Yes",NA,NA,NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience","negative_change_full",30,4,"plummet",9.51719319141624,159,"Happiness","Customer Touchpoint","Satisfaction",5000,-0.00329232820462109,105,-0.800742790102959,TRUE
265,"8/26/21 6:50","8/26/21 7:04","IP Address",100,871,TRUE,"8/26/21 7:04","R_1mOXfHKQqATvisH",NA,NA,NA,NA,40.03640747,-75.22190094,"anonymous","EN","Yes",NA,NA,NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience","negative_change_partial",65,48,"bland",10.9034875525361,159,"Happiness","Customer Touchpoint","Satisfaction",20000,0.000283746727636718,92,-0.77855496108532,TRUE
265,"8/26/21 6:50","8/26/21 7:04","IP Address",100,871,TRUE,"8/26/21 7:04","R_1mOXfHKQqATvisH",NA,NA,NA,NA,40.03640747,-75.22190094,"anonymous","EN","Yes",NA,NA,NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience","linear_rise_sharp_fall",14,0,"bad",8.82404601085629,159,"Happiness","Customer Touchpoint","Satisfaction",2500,-0.000775518121874999,89,-0.6385458111763,TRUE
265,"8/26/21 6:50","8/26/21 7:04","IP Address",100,871,TRUE,"8/26/21 7:04","R_1mOXfHKQqATvisH",NA,NA,NA,NA,40.03640747,-75.22190094,"anonymous","EN","Yes",NA,NA,NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience","linear_rise_sharp_fall_exp_rise",54,37,"spiking",10.7699561599116,159,"Happiness","Customer Touchpoint","Satisfaction",17500,-0.00260360509650976,115,-0.746947407722473,TRUE
267,"8/26/21 6:45","8/26/21 7:08","IP Address",100,1342,TRUE,"8/26/21 7:08","R_3GBSbh6JaylOT2l",NA,NA,NA,NA,29.29550171,-94.79599762,"anonymous","EN","Yes",NA,NA,NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience","linear_rise",72,89,"good",10.7409686230384,160,"Happiness","Customer Touchpoint","Satisfaction",17000,0.00393134807867187,81,0.569373607635498,TRUE
267,"8/26/21 6:45","8/26/21 7:08","IP Address",100,1342,TRUE,"8/26/21 7:08","R_3GBSbh6JaylOT2l",NA,NA,NA,NA,29.29550171,-94.79599762,"anonymous","EN","Yes",NA,NA,NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience","linear_fall",18,1,"sickening",9.81729778386658,160,"Happiness","Customer Touchpoint","Satisfaction",6750,0.000581282933203124,94,-0.798355728387833,TRUE
267,"8/26/21 6:45","8/26/21 7:08","IP Address",100,1342,TRUE,"8/26/21 7:08","R_3GBSbh6JaylOT2l",NA,NA,NA,NA,29.29550171,-94.79599762,"anonymous","EN","Yes",NA,NA,NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience","linear_low",1,1,"worst",7.90675477864855,160,"Happiness","Customer Touchpoint","Satisfaction",999,0.0005157846415625,78,-0.635581880807877,TRUE
267,"8/26/21 6:45","8/26/21 7:08","IP Address",100,1342,TRUE,"8/26/21 7:08","R_3GBSbh6JaylOT2l",NA,NA,NA,NA,29.29550171,-94.79599762,"anonymous","EN","Yes",NA,NA,NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience","linear_middle",51,26,"uneventful",10.1049798563184,160,"Happiness","Customer Touchpoint","Satisfaction",9000,0.00142816345212109,67,-0.122550547122955,TRUE
267,"8/26/21 6:45","8/26/21 7:08","IP Address",100,1342,TRUE,"8/26/21 7:08","R_3GBSbh6JaylOT2l",NA,NA,NA,NA,29.29550171,-94.79599762,"anonymous","EN","Yes",NA,NA,NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience","linear_high",100,100,"beautiful",11.0626257738744,160,"Happiness","Customer Touchpoint","Satisfaction",23450,0.00381559875525391,64,0.78659188747406,TRUE
267,"8/26/21 6:45","8/26/21 7:08","IP Address",100,1342,TRUE,"8/26/21 7:08","R_3GBSbh6JaylOT2l",NA,NA,NA,NA,29.29550171,-94.79599762,"anonymous","EN","Yes",NA,NA,NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience","exp_rise_convex",87,97,"amazing",10.7980714797795,160,"Happiness","Customer Touchpoint","Satisfaction",17999,0.00247468362520703,90,0.763096928596497,TRUE
267,"8/26/21 6:45","8/26/21 7:08","IP Address",100,1342,TRUE,"8/26/21 7:08","R_3GBSbh6JaylOT2l",NA,NA,NA,NA,29.29550171,-94.79599762,"anonymous","EN","Yes",NA,NA,NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience","exp_fall_convex",12,1,"unsatisfactory",9.26873183211774,160,"Happiness","Customer Touchpoint","Satisfaction",3900,0.0000640521457031255,88,-0.764794334769249,TRUE
267,"8/26/21 6:45","8/26/21 7:08","IP Address",100,1342,TRUE,"8/26/21 7:08","R_3GBSbh6JaylOT2l",NA,NA,NA,NA,29.29550171,-94.79599762,"anonymous","EN","Yes",NA,NA,NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience","exp_rise_concave",83,90,"surprising",10.7919971765028,160,"Happiness","Customer Touchpoint","Satisfaction",17890,-0.000196666334433594,76,-0.14861673116684,TRUE
267,"8/26/21 6:45","8/26/21 7:08","IP Address",100,1342,TRUE,"8/26/21 7:08","R_3GBSbh6JaylOT2l",NA,NA,NA,NA,29.29550171,-94.79599762,"anonymous","EN","Yes",NA,NA,NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience","exp_fall_concave",13,1,"disgusting",9.00636756765025,160,"Happiness","Customer Touchpoint","Satisfaction",3000,0.000421076466572264,93,-0.791851699352264,TRUE
267,"8/26/21 6:45","8/26/21 7:08","IP Address",100,1342,TRUE,"8/26/21 7:08","R_3GBSbh6JaylOT2l",NA,NA,NA,NA,29.29550171,-94.79599762,"anonymous","EN","Yes",NA,NA,NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience","sin_fr_full",73,71,"relieving",10.6582261959683,160,"Happiness","Customer Touchpoint","Satisfaction",15650,-0.000374544526328125,107,0.350695610046387,TRUE
267,"8/26/21 6:45","8/26/21 7:08","IP Address",100,1342,TRUE,"8/26/21 7:08","R_3GBSbh6JaylOT2l",NA,NA,NA,NA,29.29550171,-94.79599762,"anonymous","EN","Yes",NA,NA,NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience","sin_fr_partial",79,86,"exciting",10.8255260110664,160,"Happiness","Customer Touchpoint","Satisfaction",18500,0.00252586309167084,102,0.695410847663879,TRUE
267,"8/26/21 6:45","8/26/21 7:08","IP Address",100,1342,TRUE,"8/26/21 7:08","R_3GBSbh6JaylOT2l",NA,NA,NA,NA,29.29550171,-94.79599762,"anonymous","EN","Yes",NA,NA,NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience","sin_rf_full",15,4,"anxiety",9.51719319141624,160,"Happiness","Customer Touchpoint","Satisfaction",5000,-0.000260180218359376,102,-0.793742701411247,TRUE
267,"8/26/21 6:45","8/26/21 7:08","IP Address",100,1342,TRUE,"8/26/21 7:08","R_3GBSbh6JaylOT2l",NA,NA,NA,NA,29.29550171,-94.79599762,"anonymous","EN","Yes",NA,NA,NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience","sin_rf_partial",27,3,"awful",9.9226582995244,160,"Happiness","Customer Touchpoint","Satisfaction",7500,0.000413234035859374,93,-0.76956869661808,TRUE
267,"8/26/21 6:45","8/26/21 7:08","IP Address",100,1342,TRUE,"8/26/21 7:08","R_3GBSbh6JaylOT2l",NA,NA,NA,NA,29.29550171,-94.79599762,"anonymous","EN","Yes",NA,NA,NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience","sin_rfr_full",62,92,"pleased",10.7409686230384,160,"Happiness","Customer Touchpoint","Satisfaction",17000,0.0021373942315625,103,0.740851640701294,TRUE
267,"8/26/21 6:45","8/26/21 7:08","IP Address",100,1342,TRUE,"8/26/21 7:08","R_3GBSbh6JaylOT2l",NA,NA,NA,NA,29.29550171,-94.79599762,"anonymous","EN","Yes",NA,NA,NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience","sin_rfr_partial",71,78,"satisfactory",10.6803440012219,160,"Happiness","Customer Touchpoint","Satisfaction",16000,0.00195717189368164,96,0.787449598312378,TRUE
267,"8/26/21 6:45","8/26/21 7:08","IP Address",100,1342,TRUE,"8/26/21 7:08","R_3GBSbh6JaylOT2l",NA,NA,NA,NA,29.29550171,-94.79599762,"anonymous","EN","Yes",NA,NA,NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience","sin_frf_full",50,9,"disappointment",10.3926619287701,160,"Happiness","Customer Touchpoint","Satisfaction",12000,-0.00218607069453125,99,-0.799278080463409,TRUE
267,"8/26/21 6:45","8/26/21 7:08","IP Address",100,1342,TRUE,"8/26/21 7:08","R_3GBSbh6JaylOT2l",NA,NA,NA,NA,29.29550171,-94.79599762,"anonymous","EN","Yes",NA,NA,NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience","sin_frf_partial",27,1,"traumatic",9.98719682066197,160,"Happiness","Customer Touchpoint","Satisfaction",8000,0.000407049339884766,97,-0.782656818628311,TRUE
267,"8/26/21 6:45","8/26/21 7:08","IP Address",100,1342,TRUE,"8/26/21 7:08","R_3GBSbh6JaylOT2l",NA,NA,NA,NA,29.29550171,-94.79599762,"anonymous","EN","Yes",NA,NA,NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience","sin_frfr",70,77,"unexpected",10.5396441191188,160,"Happiness","Customer Touchpoint","Satisfaction",13900,0.00048663107609375,99,-0.531803667545319,TRUE
267,"8/26/21 6:45","8/26/21 7:08","IP Address",100,1342,TRUE,"8/26/21 7:08","R_3GBSbh6JaylOT2l",NA,NA,NA,NA,29.29550171,-94.79599762,"anonymous","EN","Yes",NA,NA,NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience","sin_rfrf",33,12,"stressful",10.5104449644265,160,"Happiness","Customer Touchpoint","Satisfaction",13500,0.00238022833316406,96,-0.80050952732563,FALSE
267,"8/26/21 6:45","8/26/21 7:08","IP Address",100,1342,TRUE,"8/26/21 7:08","R_3GBSbh6JaylOT2l",NA,NA,NA,NA,29.29550171,-94.79599762,"anonymous","EN","Yes",NA,NA,NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience","logistic_rise",73,74,"wonderful",10.7980714797795,160,"Happiness","Customer Touchpoint","Satisfaction",17999,0.00334990368943359,97,0.775673627853394,TRUE
267,"8/26/21 6:45","8/26/21 7:08","IP Address",100,1342,TRUE,"8/26/21 7:08","R_3GBSbh6JaylOT2l",NA,NA,NA,NA,29.29550171,-94.79599762,"anonymous","EN","Yes",NA,NA,NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience","logistic_fall",30,1,"upset",9.98719682066197,160,"Happiness","Customer Touchpoint","Satisfaction",8000,-0.00162217341400391,97,-0.810415476560593,TRUE
267,"8/26/21 6:45","8/26/21 7:08","IP Address",100,1342,TRUE,"8/26/21 7:08","R_3GBSbh6JaylOT2l",NA,NA,NA,NA,29.29550171,-94.79599762,"anonymous","EN","Yes",NA,NA,NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience","positive_change_full",79,93,"awesome",10.8255260110664,160,"Happiness","Customer Touchpoint","Satisfaction",18500,0.00333886752688281,108,0.759617209434509,TRUE
267,"8/26/21 6:45","8/26/21 7:08","IP Address",100,1342,TRUE,"8/26/21 7:08","R_3GBSbh6JaylOT2l",NA,NA,NA,NA,29.29550171,-94.79599762,"anonymous","EN","Yes",NA,NA,NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience","positive_change_partial",55,66,"okay",10.5645121856968,160,"Happiness","Customer Touchpoint","Satisfaction",14250,0.000384304678490233,101,0.48602294921875,TRUE
267,"8/26/21 6:45","8/26/21 7:08","IP Address",100,1342,TRUE,"8/26/21 7:08","R_3GBSbh6JaylOT2l",NA,NA,NA,NA,29.29550171,-94.79599762,"anonymous","EN","Yes",NA,NA,NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience","negative_change_full",22,4,"horrible",9.98719682066197,160,"Happiness","Customer Touchpoint","Satisfaction",8000,0.00084884013074219,105,-0.781182378530502,TRUE
267,"8/26/21 6:45","8/26/21 7:08","IP Address",100,1342,TRUE,"8/26/21 7:08","R_3GBSbh6JaylOT2l",NA,NA,NA,NA,29.29550171,-94.79599762,"anonymous","EN","Yes",NA,NA,NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience","negative_change_partial",58,33,"bumpy",10.6485953029073,160,"Happiness","Customer Touchpoint","Satisfaction",15500,-0.000722301399326172,92,-0.626443922519684,TRUE
267,"8/26/21 6:45","8/26/21 7:08","IP Address",100,1342,TRUE,"8/26/21 7:08","R_3GBSbh6JaylOT2l",NA,NA,NA,NA,29.29550171,-94.79599762,"anonymous","EN","Yes",NA,NA,NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience","linear_rise_sharp_fall",11,3,"ungodly",8.52294091807237,160,"Happiness","Customer Touchpoint","Satisfaction",1850,0.000128613453544922,89,-0.738396883010864,TRUE
267,"8/26/21 6:45","8/26/21 7:08","IP Address",100,1342,TRUE,"8/26/21 7:08","R_3GBSbh6JaylOT2l",NA,NA,NA,NA,29.29550171,-94.79599762,"anonymous","EN","Yes",NA,NA,NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience","linear_rise_sharp_fall_exp_rise",83,85,"happiness",10.8469172010477,160,"Happiness","Customer Touchpoint","Satisfaction",18900,0.00129491423648438,115,0.769952178001404,TRUE
269,"8/26/21 6:58","8/26/21 7:14","IP Address",100,957,TRUE,"8/26/21 7:14","R_1IHtdYXxZGoSMB8",NA,NA,NA,NA,28.54640198,-81.25849915,"anonymous","EN","Yes",NA,NA,NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience","linear_rise",2,0,"horrid",10.3926619287701,161,"Happiness","Customer Touchpoint","Satisfaction",12000,0.000567055678281249,81,-0.77660346031189,TRUE
269,"8/26/21 6:58","8/26/21 7:14","IP Address",100,957,TRUE,"8/26/21 7:14","R_1IHtdYXxZGoSMB8",NA,NA,NA,NA,28.54640198,-81.25849915,"anonymous","EN","Yes",NA,NA,NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience","linear_fall",83,77,"workable",10.8521942581486,161,"Happiness","Customer Touchpoint","Satisfaction",19000,-0.0033416726796875,94,0.658807754516602,TRUE
269,"8/26/21 6:58","8/26/21 7:14","IP Address",100,957,TRUE,"8/26/21 7:14","R_1IHtdYXxZGoSMB8",NA,NA,NA,NA,28.54640198,-81.25849915,"anonymous","EN","Yes",NA,NA,NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience","linear_low",100,100,"pleasurable",10.9034875525361,161,"Happiness","Customer Touchpoint","Satisfaction",20000,0.00160064106039062,78,0.780215501785278,TRUE
269,"8/26/21 6:58","8/26/21 7:14","IP Address",100,957,TRUE,"8/26/21 7:14","R_1IHtdYXxZGoSMB8",NA,NA,NA,NA,28.54640198,-81.25849915,"anonymous","EN","Yes",NA,NA,NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience","linear_middle",50,40,"dull",10.7699561599116,161,"Happiness","Customer Touchpoint","Satisfaction",17500,-0.000198292357689452,67,-0.779227450489998,TRUE
269,"8/26/21 6:58","8/26/21 7:14","IP Address",100,957,TRUE,"8/26/21 7:14","R_1IHtdYXxZGoSMB8",NA,NA,NA,NA,28.54640198,-81.25849915,"anonymous","EN","Yes",NA,NA,NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience","linear_high",0,0,"disturbing",10.2103403719762,161,"Happiness","Customer Touchpoint","Satisfaction",10000,-0.00184209518634766,64,-0.76291199028492,TRUE
269,"8/26/21 6:58","8/26/21 7:14","IP Address",100,957,TRUE,"8/26/21 7:14","R_1IHtdYXxZGoSMB8",NA,NA,NA,NA,28.54640198,-81.25849915,"anonymous","EN","Yes",NA,NA,NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience","exp_rise_convex",16,30,"disappointing",10.6158054800843,161,"Happiness","Customer Touchpoint","Satisfaction",15000,-0.000631655434824219,90,-0.802764624357224,TRUE
269,"8/26/21 6:58","8/26/21 7:14","IP Address",100,957,TRUE,"8/26/21 7:14","R_1IHtdYXxZGoSMB8",NA,NA,NA,NA,28.54640198,-81.25849915,"anonymous","EN","Yes",NA,NA,NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience","exp_fall_convex",81,92,"soothing",10.8781697445518,161,"Happiness","Customer Touchpoint","Satisfaction",19500,0.00139340317638672,88,0.751993536949158,TRUE
269,"8/26/21 6:58","8/26/21 7:14","IP Address",100,957,TRUE,"8/26/21 7:14","R_1IHtdYXxZGoSMB8",NA,NA,NA,NA,28.54640198,-81.25849915,"anonymous","EN","Yes",NA,NA,NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience","exp_rise_concave",9,6,"horrible",10.3926619287701,161,"Happiness","Customer Touchpoint","Satisfaction",12000,0.00084884013074219,76,-0.781182378530502,TRUE
269,"8/26/21 6:58","8/26/21 7:14","IP Address",100,957,TRUE,"8/26/21 7:14","R_1IHtdYXxZGoSMB8",NA,NA,NA,NA,28.54640198,-81.25849915,"anonymous","EN","Yes",NA,NA,NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience","exp_fall_concave",58,64,"unremarkable",10.7981270368783,161,"Happiness","Customer Touchpoint","Satisfaction",18000,0.000792561063242188,93,-0.701764285564423,FALSE
269,"8/26/21 6:58","8/26/21 7:14","IP Address",100,957,TRUE,"8/26/21 7:14","R_1IHtdYXxZGoSMB8",NA,NA,NA,NA,28.54640198,-81.25849915,"anonymous","EN","Yes",NA,NA,NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience","sin_fr_full",9,5,"irritating",10.3926619287701,161,"Happiness","Customer Touchpoint","Satisfaction",12000,0.000653760476822266,107,-0.785316154360771,TRUE
269,"8/26/21 6:58","8/26/21 7:14","IP Address",100,957,TRUE,"8/26/21 7:14","R_1IHtdYXxZGoSMB8",NA,NA,NA,NA,28.54640198,-81.25849915,"anonymous","EN","Yes",NA,NA,NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience","sin_fr_partial",33,22,"unwanted",10.5468126085974,161,"Happiness","Customer Touchpoint","Satisfaction",14000,0.0000958853215039058,102,-0.779145956039429,TRUE
269,"8/26/21 6:58","8/26/21 7:14","IP Address",100,957,TRUE,"8/26/21 7:14","R_1IHtdYXxZGoSMB8",NA,NA,NA,NA,28.54640198,-81.25849915,"anonymous","EN","Yes",NA,NA,NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience","sin_rf_full",74,67,"average",10.8521942581486,161,"Happiness","Customer Touchpoint","Satisfaction",19000,0.00432590996810546,102,-0.0745089650154114,TRUE
269,"8/26/21 6:58","8/26/21 7:14","IP Address",100,957,TRUE,"8/26/21 7:14","R_1IHtdYXxZGoSMB8",NA,NA,NA,NA,28.54640198,-81.25849915,"anonymous","EN","Yes",NA,NA,NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience","sin_rf_partial",69,76,"normal",10.9034875525361,161,"Happiness","Customer Touchpoint","Satisfaction",20000,0.00171319792780664,93,-0.0785171985626221,TRUE
269,"8/26/21 6:58","8/26/21 7:14","IP Address",100,957,TRUE,"8/26/21 7:14","R_1IHtdYXxZGoSMB8",NA,NA,NA,NA,28.54640198,-81.25849915,"anonymous","EN","Yes",NA,NA,NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience","sin_rfr_full",25,11,"unsettling",10.6158054800843,161,"Happiness","Customer Touchpoint","Satisfaction",15000,-0.00230848316383789,103,-0.750480443239212,TRUE
269,"8/26/21 6:58","8/26/21 7:14","IP Address",100,957,TRUE,"8/26/21 7:14","R_1IHtdYXxZGoSMB8",NA,NA,NA,NA,28.54640198,-81.25849915,"anonymous","EN","Yes",NA,NA,NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience","sin_rfr_partial",25,28,"surprising",10.6803440012219,161,"Happiness","Customer Touchpoint","Satisfaction",16000,-0.000196666334433594,96,-0.14861673116684,TRUE
269,"8/26/21 6:58","8/26/21 7:14","IP Address",100,957,TRUE,"8/26/21 7:14","R_1IHtdYXxZGoSMB8",NA,NA,NA,NA,28.54640198,-81.25849915,"anonymous","EN","Yes",NA,NA,NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience","sin_frf_full",56,50,"unsteady",10.7409686230384,161,"Happiness","Customer Touchpoint","Satisfaction",17000,-0.0024017526549707,99,-0.831508606672287,TRUE
269,"8/26/21 6:58","8/26/21 7:14","IP Address",100,957,TRUE,"8/26/21 7:14","R_1IHtdYXxZGoSMB8",NA,NA,NA,NA,28.54640198,-81.25849915,"anonymous","EN","Yes",NA,NA,NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience","sin_frf_partial",59,49,"successful",10.7409686230384,161,"Happiness","Customer Touchpoint","Satisfaction",17000,0.00188018836853516,97,0.660629868507385,TRUE
269,"8/26/21 6:58","8/26/21 7:14","IP Address",100,957,TRUE,"8/26/21 7:14","R_1IHtdYXxZGoSMB8",NA,NA,NA,NA,28.54640198,-81.25849915,"anonymous","EN","Yes",NA,NA,NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience","sin_frfr",50,16,"unpredictable",10.7699561599116,161,"Happiness","Customer Touchpoint","Satisfaction",17500,0.00244230984773437,99,-0.719035804271698,TRUE
269,"8/26/21 6:58","8/26/21 7:14","IP Address",100,957,TRUE,"8/26/21 7:14","R_1IHtdYXxZGoSMB8",NA,NA,NA,NA,28.54640198,-81.25849915,"anonymous","EN","Yes",NA,NA,NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience","sin_rfrf",60,57,"eventful",10.7869537362802,161,"Happiness","Customer Touchpoint","Satisfaction",17800,0.00328924171318359,96,0.512632966041565,TRUE
269,"8/26/21 6:58","8/26/21 7:14","IP Address",100,957,TRUE,"8/26/21 7:14","R_1IHtdYXxZGoSMB8",NA,NA,NA,NA,28.54640198,-81.25849915,"anonymous","EN","Yes",NA,NA,NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience","logistic_rise",25,15,"unfortunate",10.5468126085974,161,"Happiness","Customer Touchpoint","Satisfaction",14000,0.000151420578292969,97,-0.807487621903419,TRUE
269,"8/26/21 6:58","8/26/21 7:14","IP Address",100,957,TRUE,"8/26/21 7:14","R_1IHtdYXxZGoSMB8",NA,NA,NA,NA,28.54640198,-81.25849915,"anonymous","EN","Yes",NA,NA,NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience","logistic_fall",69,80,"achieving",10.7699561599116,161,"Happiness","Customer Touchpoint","Satisfaction",17500,-0.000834943187763672,97,0.523868918418884,TRUE
269,"8/26/21 6:58","8/26/21 7:14","IP Address",100,957,TRUE,"8/26/21 7:14","R_1IHtdYXxZGoSMB8",NA,NA,NA,NA,28.54640198,-81.25849915,"anonymous","EN","Yes",NA,NA,NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience","positive_change_full",18,22,"unfavorable",10.3926619287701,161,"Happiness","Customer Touchpoint","Satisfaction",12000,0.0011520978399414,108,-0.76672126352787,TRUE
269,"8/26/21 6:58","8/26/21 7:14","IP Address",100,957,TRUE,"8/26/21 7:14","R_1IHtdYXxZGoSMB8",NA,NA,NA,NA,28.54640198,-81.25849915,"anonymous","EN","Yes",NA,NA,NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience","positive_change_partial",51,34,"unforeseeable",10.7111156598887,161,"Happiness","Customer Touchpoint","Satisfaction",16500,0.00146284928602148,101,-0.659039109945297,TRUE
269,"8/26/21 6:58","8/26/21 7:14","IP Address",100,957,TRUE,"8/26/21 7:14","R_1IHtdYXxZGoSMB8",NA,NA,NA,NA,28.54640198,-81.25849915,"anonymous","EN","Yes",NA,NA,NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience","negative_change_full",60,66,"typical",10.7981270368783,161,"Happiness","Customer Touchpoint","Satisfaction",18000,0.00176918723766992,105,-0.515980362892151,TRUE
