"","StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","consent_response","att_check_1","att_check_2","att_check_3_1","att_check_3_2","att_check_3_3","att_check_4","comp_check_1","comp_check_2","comp_check_3","timer_First.Click","timer_Last.Click","timer_Page.Submit","timer_Click.Count","comp_check_4","comp_check_5","comp_check_6","lr_preference_1","lr_word_gen_1","lf_preference_1","lf_word_gen_1","ll_preference_1","ll_word_gen_1","lm_preference_1","lm_word_gen_1","lh_preference_1","lh_word_gen_1","ercv_preference_1","ercv_word_gen_1","efcv_preference_1","efcv_word_gen_1","ercc_preference_1","ercc_word_gen_1","efcc_preference_1","efcc_word_gen_1","sfr_full_preference_1","sfr_full_word_gen_1","sfr_par_preference_1","sfr_par_word_gen_1","srf_full_preference_1","srf_full_word_gen_1","srf_par_preference_1","srf_par_word_gen_1","srfr_full_preference_1","srfr_full_word_gen_1","srfr_par_preference_1","srfr_par_word_gen_1","sfrf_full_preference_1","sfrf_full_word_gen_1","sfrf_par_preference_1","sfrf_par_word_gen_1","sfrfr_preference_1","sfrfr_word_gen_1","srfrf_preference_1","srfrf_word_gen_1","log_rise_preference_1","log_rise_word_gen_1","log_fall_preference_1","log_fall_word_gen_1","pc_full_preference_1","pc_full_word_gen_1","pc_par_preference_1","pc_par_word_gen_1","nc_full_preference_1","nc_full_word_gen_1","nc_par_preference_1","nc_par_word_gen_1","lrsf_preference_1","lrsf_word_gen_1","lrsfer_preference_1","lrsfer_word_gen_1","comp_check_7","comp_check_8","comp_check_9","politics_1","gender","gender_4_TEXT","ethnicity","ethnicity_5_TEXT","age","education","education_9_TEXT","comments","StudyID"
"249","3/7/22 16:03","3/7/22 16:22","IP Address",100,1138,TRUE,"3/7/22 16:22","R_3HChU4WBQICkngi",NA,NA,NA,NA,36.47509766,-121.721199,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ",NA,NA,NA,NA,NA,NA,"",100,"inspiring",1,"disappointing",0,"unimpressive",50,"mediocre",100,"amazing",90,"surprising",0,"unremarkable",100,"stimulating",2,"dismayed",51,"excitable",64,"baffling",18,"unexceptional",8,"inferior",25,"confusing",49,"dramatic",22,"frustrating",2,"disappointing",64,"dramatic",15,"confusing",72,"arousing",0,"displeased",51,"passionate",56,"puzzling",0,"dissatisfied",64,"average",9,"discontent",67,"confusing","Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",50,"Female",NA,"Asian","",47,"College Graduate (4 year)","","","lifelines_e5"
"250","3/7/22 16:18","3/7/22 16:24","IP Address",100,398,TRUE,"3/7/22 16:24","R_2a9PplfOl6mcfr2",NA,NA,NA,NA,38.41200256,-82.36979675,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ",NA,NA,NA,NA,NA,NA,"",73,"great",0,"horrible",0,"awful",50,"average",100,"fantastic",78,"impressive",0,"unimpressive",60,"decent",4,"terrible",68,"good",77,"promising",13,"unimpressive",31,"below-average",62,"okay",85,"good",67,"good",50,"ok",56,"unstable",45,"average",56,"steady",37,"poor",69,"surprising",26,"uncertain",9,"unsurprising",42,"iffy",12,"bad",56,"unstable","Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",0,"Female",NA,"White","",28,"High School or Equivalent","","","lifelines_e5"
"251","3/7/22 16:15","3/7/22 16:25","IP Address",100,609,TRUE,"3/7/22 16:25","R_yQLJ7Ylv6ESifux",NA,NA,NA,NA,31.88589478,-102.3519974,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,60,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ",0,0,82.112,0,0,80,"I was highly stressed by the candidate early in their interview, then highly unstressed by the candidate later in their interview. ",90,"consistent",0,"let-down",0,"dead",20,"average",100,"amazing",75,"achiever",13,"disappoint",92,"impressive",8,"disappoint",61,"parabola",81,"impressive",50,"parabola",20,"disappoint",81,"saved",72,"saved",24,"inconsistent",37,"inconsistent",54,"double-parabola",29,"let-down",88,"saved",8,"let-down",39,"spike",40,"average",60,"spike",54,"adequate",25,"bounce",72,"impressive","Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",23,"Female",NA,"White","",21,"High School or Equivalent","","Good hit! I did my best.","lifelines_e5"
"252","3/7/22 16:09","3/7/22 16:26","IP Address",100,1029,TRUE,"3/7/22 16:26","R_V1D5V63b7uV65ep",NA,NA,NA,NA,43.11520386,-85.51360321,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ",NA,NA,NA,NA,NA,NA,"",92,"encouraging",27,"unappealing",0,"unfavorable",50,"mediocre",100,"best",60,"capable",22,"letdown",100,"favorable",55,"disappointing",75,"dependable",55,"possibility",50,"average",33,"underwhelming",72,"good",78,"potential",45,"unsteady",43,"worrisome ",88,"promising",53,"shaky ",65,"surprising",20,"unimpressive",60,"possibility",65,"balanced",33,"discouraging",44,"unconvincing",5,"unremarkable",54,"unsure","Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",19,"Female",NA,"White","",37,"College Graduate (4 year)","","","lifelines_e5"
"253","3/7/22 16:19","3/7/22 16:27","IP Address",100,476,TRUE,"3/7/22 16:27","R_3Dh9y0MJ6qwExP2",NA,NA,NA,NA,38.81730652,-77.29049683,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ",NA,NA,NA,NA,NA,NA,"",68,"Improved",1,"Crash",0,"Poor",56,"Stable",100,"Stable",46,"Peak",0,"Awful",73,"Better",3,"Crash",20,"Variable",56,"Improved",17,"Peak",18,"Slump",14,"Variable",6,"Variable",3,"Unstable",8,"Variable",13,"Rollercoaster",9,"Variable",61,"Sharp",14,"Depression",60,"Better",14,"Crash",22,"Sharp",17,"Slump",7,"Down",21,"Variable","Stress","Time","Indicate how likely it was that you would hire the candidate",81,"Male",NA,"White","",24,"College Graduate (4 year)","","","lifelines_e5"
"254","3/7/22 16:23","3/7/22 16:28","IP Address",100,305,TRUE,"3/7/22 16:28","R_rov2NF5G3kCzc2Z",NA,NA,NA,NA,43.04769897,-88.0039978,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ",NA,NA,NA,NA,NA,NA,"",49,"Steady",49,"Sporadic",0,"Bad",100,"Good",100,"Wow",52,"Sporadic",52,"Sporadic",100,"Amazing",52,"Sporadic",53,"Sporadic",50,"Sporadic",53,"Sporadic",52,"Sporadic",50,"Sporadic",50,"Sporadic",52,"Sporadic",52,"Volotile",50,"Sporadic",52,"Sporadic",50,"Sporadic",51,"Sporadic",87,"Nice",53,"Sporadic",56,"Sporadic",82,"Great",36,"poor",87,"Excelling","Stress","Time","Give a one-word summary of the candidate's interview performance",100,"Male",NA,"White","",24,"Some College","","Thanks for the work!","lifelines_e5"
"255","3/7/22 16:22","3/7/22 16:28","IP Address",100,360,TRUE,"3/7/22 16:28","R_2QsqaFjoGvTQVve",NA,NA,NA,NA,40.8598938,-73.1147995,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ",NA,NA,NA,NA,NA,NA,"",100,"predictable",0,"underqualified",1,"unworthy",52,"average",100,"perfect",95,"personable",3,"underqualified",100,"creative",2,"over-seller",90,"dynamic",79,"creative",11,"unpredictable ",1,"underqualified",90,"prepared",89,"prepared",17,"unprepared",5,"talkative",79,"unpredictable",15,"unpredictabl;e",100,"bottom-heavy",9,"lacking",92,"dynamic",50,"unsure",6,"unorganized",64,"average",0,"subpar",84,"socioable","Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",0,"Female",NA,"White","",21,"College Graduate (4 year)","","n/a","lifelines_e5"
"256","3/7/22 16:20","3/7/22 16:28","IP Address",100,518,TRUE,"3/7/22 16:28","R_2w6JaQHvGU7erkk",NA,NA,NA,NA,36.74429321,-108.1800995,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ",NA,NA,NA,NA,NA,NA,"",65,"Ascending",29,"Declining",0,"Poor",50,"Average",100,"Excellent",39,"Ascending",29,"Declining",86,"Strong",41,"Declining",55,"Wavering",65,"Recovering",40,"Peaked",45,"Declining",61,"Inconsistent",60,"Inconsistent",35,"Inconsistent",55,"Inconsistent",61,"Inconsistent",46,"Inconsistent",76,"Defining",40,"Abrupt",55,"Spiking",41,"Sinking",30,"Abrupt",76,"Strong",23,"Weak",65,"Spiking","Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",45,"Male",NA,"White","",33,"College Graduate (4 year)","","None","lifelines_e5"
"257","3/7/22 16:19","3/7/22 16:29","IP Address",100,591,TRUE,"3/7/22 16:29","R_1N9TecDJo3JcxgG",NA,NA,NA,NA,38.92080688,-77.03600311,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ",NA,NA,NA,NA,NA,NA,"",11,"Cool ",0,"Cool ",2,"Cool ",51,"Cool ",100,"Cool ",53,"Cool ",61,"Cool ",60,"Cool ",76,"Cool ",50,"Cool ",9,"Cool ",0,"Cool ",0,"Cool ",57,"Cool ",64,"Cool ",54,"Cool ",2,"Cool ",34,"Cool ",51,"Cool ",79,"Cool ",0,"Cool ",65,"Cool ",67,"Cool ",49,"Cool ",40,"Cool ",67,"Cool ",48,"Cool ","Stress","Perceived Performance","Indicate how stressed you were by the candidate",0,"Male",NA,"Black","",34,"High School or Equivalent","","No","lifelines_e5"
"258","3/7/22 16:24","3/7/22 16:30","IP Address",100,331,TRUE,"3/7/22 16:30","R_1GJITxnHdaF0LN1",NA,NA,NA,NA,38.6105957,-93.00060272,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ",NA,NA,NA,NA,NA,NA,"",64,"Improving",0,"Awful",0,"Awful",0,"Neutral",100,"Amazing",70,"Improvement",0,"Bad",82,"Better",0,"Bad",46,"Unsure",66,"Better",0,"Awful",0,"Bad",40,"Unsure",50,"Unsure",0,"Bad",0,"Downward",20,"Unstable",0,"Unstable",70,"Better",0,"Awful",29,"Unsure",0,"Bad",0,"Bad",30,"Unsure",0,"Worse",41,"Unsure","Perceived Performance","Time","Give a one-word summary of the candidate's interview performance",100,"Female",NA,"White","",30,"Some College","","","lifelines_e5"
"259","3/7/22 16:19","3/7/22 16:30","IP Address",100,659,TRUE,"3/7/22 16:30","R_2ipzbHGfbseKoVj",NA,NA,NA,NA,44.68899536,-75.48110199,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ",NA,NA,NA,NA,NA,NA,"",82,"Upward",14,"Deteriorated",0,"Failure",58,"Steady",100,"Perfect",49,"Improved",1,"Poor",70,"Improvement",4,"Failure",61,"Redeemed",37,"Improved",20,"Erratic",23,"Poor",15,"Unreliable",26,"Fair",21,"Erratic",55,"Erratic",5,"Unreliable",20,"Fluctuated",36,"Fair",0,"Poor",30,"Risky",7,"Fluctuated",3,"Unreliable",40,"Good",5,"Unimpressed",0,"Erratic","Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",49,"Female",NA,"White","",35,"High School or Equivalent","","No.","lifelines_e5"
"260","3/7/22 16:20","3/7/22 16:31","IP Address",100,659,TRUE,"3/7/22 16:31","R_3Pjlzs5MD59hjsJ",NA,NA,NA,NA,41.87339783,-87.81069946,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ",NA,NA,NA,NA,NA,NA,"",80,"Strong",0,"Unpleasant",0,"Terrible",55,"Average",100,"Talented",60,"Strong finish",10,"Disappointing",80,"Engaging",10,"Surprising",45,"Stumbled",55,"Inconsistent",55,"Middling",10,"Letdown",19,"erratic",30,"Confusing",20,"Inconsistent",10,"Unpredictable",15,"Unprepared",5,"Surprising",60,"Growth",5,"Struggled",30,"Recovery",15,"Unsatisfying",5,"Self-sabotaging",40,"Disappointing",0,"Waste of time",30,"Unexpected","Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",10,"Female",NA,"White","",31,"Masters Degree (MS)","","Some of the graphs were very similar, so it was hard to describe them without resorting to the same words over and over again. More organic graphs might have been helpful.","lifelines_e5"
"261","3/7/22 16:20","3/7/22 16:31","IP Address",100,640,TRUE,"3/7/22 16:31","R_1CqAIbsVpocyBLA",NA,NA,NA,NA,39.93609619,-75.26249695,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ",NA,NA,NA,NA,NA,NA,"",85,"inspiring",6,"lackluster",0,"failure",13,"unappealing",100,"stellar",81,"adaptable",11,"plain",61,"impressive",5,"unprepared",64,"motivated",76,"tough",58,"potential",14,"dull",35,"random",73,"strong",25,"wild",7,"chaotic",31,"unpredictable",19,"random",79,"diligent ",21,"dry",58,"hard-headed ",22,"unstable",29,"uninspiring",84,"motivating",20,"boring",92,"resilient ","Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",50,"Male",NA,"Asian","",29,"College Graduate (4 year)","","","lifelines_e5"
"262","3/7/22 16:17","3/7/22 16:32","IP Address",100,864,TRUE,"3/7/22 16:32","R_1gHo0rsYhdvZlPj",NA,NA,NA,NA,37.22889709,-77.26979828,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate both early in their interview and later in their interview. ",0,0,82.11,0,0,80,"I was highly stressed by the candidate early in their interview, then highly unstressed by the candidate later in their interview. ",71,"Good",11,"Poor",0,"Awful",27,"Average",100,"Excellent",59,"Proficient",34,"Anxious",67,"Shy",30,"Nervous",34,"Shaky",35,"Okay",45,"Average",32,"Okay",28,"Rollercoaster",35,"Okay",37,"Unconfident",34,"Rollercoaster",10,"Rollercoaster",34,"Rollercoaster",42,"Introverted",11,"Nervous",35,"Bad",26,"Poor",36,"Average",36,"Average",3,"Terrible",28,"Nervous","Perceived Performance","Time","Give a one-word summary of the candidate's interview performance",0,"Male",NA,"Black","",19,"Some College","","","lifelines_e5"
"263","3/7/22 16:19","3/7/22 16:33","IP Address",100,814,TRUE,"3/7/22 16:33","R_1DSWYxLg8LGRwyp",NA,NA,NA,NA,40.26690674,-74.65110016,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ",NA,NA,NA,NA,NA,NA,"",29,"steady",60,"steady",100,"relaxed",37,"steady",0,"stressful",1,"steady",59,"steady",2,"fluctuating",71,"steady",1,"fluctuating",9,"fluctuating",30,"fluctuating",41,"fluctuating",10,"fluctuating",1,"fluctuating",1,"fluctuating",1,"fluctuating",1,"fluctuating",3,"fluctuating",8,"fluctuating",55,"fluctuating",6,"fluctuating",4,"fluctuating",19,"fluctuating",3,"fluctuating",48,"fluctuating",1,"fluctuating","Perceived Performance","Time","Give a one-word summary of the candidate's interview performance",11,"Male",NA,"White","",30,"College Graduate (4 year)","","","lifelines_e5"
"264","3/7/22 15:59","3/7/22 16:34","IP Address",100,2139,TRUE,"3/7/22 16:34","R_3KpZJIFVKlLU4tC",NA,NA,NA,NA,39.45219421,-83.84100342,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ",NA,NA,NA,NA,NA,NA,"",100,"Successful",0,"Disappointing",0,"Terrible",56,"Average",100,"Amazing",90,"Building",0,"Bad",100,"Surprising",15,"Declining",71,"Surprising",87,"Graduating",15,"Degenerating",0,"Descending",72,"Climbing",76,"Incline",20,"Negative",41,"Peaked",56,"Okay",22,"Eventful",93,"Uncovering",0,"Wasting",63,"Eventful",37,"Averaging",31,"Wasteful",56,"Okay",0,"Disappointment",78,"Successful","Perceived Performance","Time","Give a one-word summary of the candidate's interview performance",55,"Female",NA,"White","",38,"College Graduate (4 year)","","I was confused because I wasn't sure if at the end of an interaction I should have assumed it's just an exchange of pleasantries? ...  which isn't impressive.","lifelines_e5"
"265","3/7/22 16:16","3/7/22 16:37","IP Address",100,1254,TRUE,"3/7/22 16:37","R_2viycjb8sUNTR1M",NA,NA,NA,NA,30.77729797,-86.48320007,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ",NA,NA,NA,NA,NA,NA,"",93,"Impressive.",25,"Poor.",0,"Failed.",50,"Mediocre.",100,"Perfection.",60,"Slow.",30,"Poor.",100,"Impressive.",80,"Great.",50,"Okay.",55,"Mediocre.",50,"Mediocre.",50,"Downhill.",78,"Great.",75,"Struggled",60,"Rollercoaster.",75,"Interesting.",65,"Rollercoaster.",67,"Good.",80,"Great.",40,"Downhill.",65,"Downhill.",40,"Boring.",65,"Good.",80,"Great.",15,"Unimpressive.",50,"Mediocre.","Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",84,"Female",NA,"White","",30,"Some College","","","lifelines_e5"
"266","3/7/22 16:19","3/7/22 16:37","IP Address",100,1111,TRUE,"3/7/22 16:37","R_vjp857vgIXYNk5j",NA,NA,NA,NA,43.11390686,-79.04250336,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ",NA,NA,NA,NA,NA,NA,"",87,"Average",1,"Terrible",1,"Awful",45,"Medium",100,"Amazing",88,"Promising",5,"Poor",91,"Great",44,"Wanting",84,"Redeeming",86,"Hopeful",39,"Weird",36,"Disappointing",73,"Inconsistent",66,"Ok",31,"Disappointing",59,"Questionable",73,"Interesting",74,"Unreliable",79,"Steady",42,"Sad",83,"Good",51,"Odd",53,"Surprising",69,"Unimpressive",4,"Bad",77,"Good","Perceived Performance","Time","Give a one-word summary of the candidate's interview performance",35,"Male",NA,"White","",37,"Some College","","It's a little tedious","lifelines_e5"
"267","3/7/22 16:24","3/7/22 16:38","IP Address",100,842,TRUE,"3/7/22 16:38","R_2vffIhEHgKzAsi6",NA,NA,NA,NA,40.74650574,-73.90899658,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ",NA,NA,NA,NA,NA,NA,"",92,"good",18,"bad",0,"boring",51,"average",100,"impressive",85,"impressive",5,"underwhelming",83,"improved",55,"disappointing ",40,"underwhelming",55,"improved",40,"underwhelming",15,"bad",25,"inconsistent ",46,"ok",20,"inconsistent",29,"inconsistent ",20,"inconsistent",26,"inconsistent",80,"impressive",19,"unimpressive ",30,"inconsistent",39,"ok",45,"disappointing ",66,"competent ",0,"disastrous  ",50,"Concerning","Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",1,"Female",NA,"White","",32,"Masters Degree (MS)","","","lifelines_e5"
"268","3/7/22 16:30","3/7/22 16:38","IP Address",100,449,TRUE,"3/7/22 16:38","R_3P5lqgCnvUgTtBI",NA,NA,NA,NA,33.1177063,-96.67910004,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ",NA,NA,NA,NA,NA,NA,"",46,"better",20,"declining ",0,"poor",61,"steady",91,"Steady",40,"unsteady",27,"unsteady",55,"better",29,"unsteady",36,"unsteady",77,"unsteady ",20,"unsteady",29,"unsteady",47,"wavering",45,"unsteady",0,"unsteady",35,"unsteady",39,"wavering ",34,"wavering",44,"better",7,"Poor",38,"unsteady ",20,"unsteady",55,"Unsteady",46,"unsteady",42,"Stress ",45,"unsteady","Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",100,"Female",NA,"White","",34,"Some College","","None","lifelines_e5"
"269","3/7/22 16:20","3/7/22 16:40","IP Address",100,1168,TRUE,"3/7/22 16:40","R_1giNwlNZiqc00d5",NA,NA,NA,NA,34.09570313,-86.57800293,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ",NA,NA,NA,NA,NA,NA,"",91,"Steady",6,"Descending",0,"Abysmal",50,"Even",100,"Perfect",69,"Average",8,"Falling",87,"Excelling",12,"Dropped",59,"Better",79,"Improved",15,"Collapse",6,"Declining",49,"Mediocre",50,"Mediocre",16,"Unsure",22,"Faltering",48,"Fluctuating",15,"Unsteady",71,"Boosted",8,"Poor",60,"Recovering",31,"Recovered",8,"Failing",49,"Lacking",7,"Deficient",55,"Mixed","Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",100,"Male",NA,"White","",57,"Some College","","I found this study to be very thought provoking.  Thank you for the opportunity to participate in it.","lifelines_e5"
"270","3/7/22 16:20","3/7/22 16:40","IP Address",100,1223,TRUE,"3/7/22 16:40","R_RyrLFcuHphyvplL",NA,NA,NA,NA,33.58149719,-85.08029938,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ",NA,NA,NA,NA,NA,NA,"",11,"agitated",79,"introvert",94,"collected",25,"unqualified",6,"scary",5,"unqualified",83,"nervous",10,"panicky",81,"calming",41,"nervous",58,"arrogant",67,"concerning",81,"uncomfortable",38,"temperamental",22,"worrisome",35,"bipolar",17,"moody",67,"moody",30,"unsteady",21,"unsociable",81,"terrified",5,"schizophrenic",29,"insincere",64,"offensive",42,"restless",86,"pleasing",35,"worrisome","Stress","Time","Indicate how likely it was that you would hire the candidate",36,"Male",NA,"White","",56,"Some College","","","lifelines_e5"
"271","3/7/22 16:21","3/7/22 16:42","IP Address",100,1241,TRUE,"3/7/22 16:42","R_3aqyC94AabptttL",NA,NA,NA,NA,37.75100708,-97.8219986,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ",NA,NA,NA,NA,NA,NA,"",70,"Impressive",0,"Disappointing",0,"Awful",60,"Consistent",100,"superb",75,"impressive",0,"Bad",90,"wonderful",70,"Hopeful",55,"adequate",60,"good",40,"Encouraging",50,"disappointing",33,"Inconsistent",40,"mediocre",55,"Fine",40,"Decent",30,"erratic",55,"Okay",60,"Good",0,"disappointing",33,"Variable",10,"Disappointing",30,"okay",75,"Strong",0,"terrible",70,"Impressive","Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",0,"Male",NA,"White","",33,"High School or Equivalent","","","lifelines_e5"
"272","3/7/22 16:22","3/7/22 16:43","IP Address",100,1297,TRUE,"3/7/22 16:43","R_3EcdgnYIfUvthjt",NA,NA,NA,NA,34.10569763,-118.328598,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ",NA,NA,NA,NA,NA,NA,"",40,"increased",20,"decline",0,"bad",40,"neutral",88,"good",29,"exponential",52,"lower",50,"growth",20,"downward",30,"plunge",20,"shaky",30,"peaked",14,"fell",28,"unsteady",31,"dip",38,"rocky",15,"shaky",50,"unstable",29,"changing",47,"flipped",23,"fell",40,"low",45,"plunged",19,"climax",70,"peaked",19,"unimpressed",30,"unstable","Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",7,"Female",NA,"Other","Hispanic",23,"College Graduate (4 year)","","","lifelines_e5"
"273","3/7/22 16:32","3/7/22 16:45","IP Address",100,753,TRUE,"3/7/22 16:45","R_uylmOssppTarpPb",NA,NA,NA,NA,33.73519897,-112.1222,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ",NA,NA,NA,NA,NA,NA,"",100,"surprising",0,"incompetent",0,"abysmal",50,"average",100,"competent",100,"surprising",0,"dismal",100,"impressive",0,"disappointing",81,"redeemable",100,"exceeded",9,"discouraging",10,"disappointing",79,"likable",71,"surprising",14,"discontent",0,"incapable",25,"crazed",13,"inadequate",83,"surprising",0,"discouraging",77,"intriguing",37,"potential",0,"disappointing",71,"good",0,"fraudulent",100,"potential","Perceived Performance","Time","Give a one-word summary of the candidate's interview performance",52,"Male",NA,"White","",29,"College Graduate (4 year)","","Nothing to add, thank you.","lifelines_e5"
"274","3/7/22 16:35","3/7/22 16:47","IP Address",100,719,TRUE,"3/7/22 16:47","R_1rAEmIB78KmjiBL",NA,NA,NA,NA,29.93170166,-90.1026001,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ",NA,NA,NA,NA,NA,NA,"",92,"inspiring",4,"futile",1,"failed",47,"common",98,"amazing",85,"stimulating",7,"lowly",77,"encouraging",21,"poorly",80,"interesting",70,"inspirational",56,"blooming",11,"surprising",39,"uneven",27,"wavey",25,"askew",19,"bumpy",38,"lop-sided",40,"wonky",74,"stirring",14,"unsuccessful",59,"nailbiter",30,"middling",20,"plunging",29,"nosedive",3,"ineffective",61,"startling","Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",1,"Female",NA,"White","",37,"College Graduate (4 year)","","No comments, thank you!","lifelines_e5"
"275","3/7/22 16:26","3/7/22 16:55","IP Address",100,1762,TRUE,"3/7/22 16:55","R_3h0aqUJWpORSmvN",NA,NA,NA,NA,27.82569885,-82.13739777,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ",NA,NA,NA,NA,NA,NA,"",70,"rising",25,"plummet",0,"flatline",55,"fair",100,"stellar",80,"cumulative",35,"collapsed",80,"promising",40,"frustrating",70,"bounce",70,"climbing",40,"disappointing",45,"tumble",70,"peaked",65,"rocky",50,"bumpy",55,"uneven",65,"erratic",55,"wavering",70,"Rally",40,"plunge",90,"rebound",50,"stumble",35,"nosedive",70,"okay",35,"dropped",65,"restored","Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",0,"Female",NA,"Mixed","",46,"College Graduate (4 year)","","","lifelines_e5"
"276","3/7/22 16:36","3/7/22 16:56","IP Address",100,1188,TRUE,"3/7/22 16:56","R_1mxvQ9hW7wfKyma",NA,NA,NA,NA,33.16610718,-117.0932007,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ",NA,NA,NA,NA,NA,NA,"",70,"improved",30,"discouraging",0,"horrible",50,"average",100,"perfect",50,"surprising",4,"disappointing",95,"capable",20,"surprising",60,"reclaimed",80,"interesting",40,"disappointing",30,"disappointing",50,"turbulent",50,"recovered",25,"erratic",40,"surprising",40,"unpredictable",30,"wild",60,"improved",0,"devastating ",60,"recouped",20,"discouraging",50,"letdown",75,"promising",10,"poor",70,"potential","Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",40,"Female",NA,"White","",50,"College Graduate (4 year)","","","lifelines_e5"
