StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent,att_check_1,att_check_2,att_check_3_1,att_check_3_2,att_check_3_3,att_check_4,comp_check_1,comp_check_2,comp_check_3,lr_meaning_1,lr_preference_1,lr_word_gen_1,lf_meaning_1,lf_preference_1,lf_word_gen_1,ll_meaning_1,ll_preference_1,ll_word_gen_1,lm_meaning_1,lm_preference_1,lm_word_gen_1,lh_meaning_1,lh_preference_1,lh_word_gen_1,ercv_meaning_1,ercv_preference_1,ercv_word_gen_1,efcv_meaning_1,efcv_preference_1,efcv_word_gen_1,ercc_meaning_1,ercc_preference_1,ercc_word_gen_1,efcc_meaning_1,efcc_preference_1,efcc_word_gen_1,sfr_full_meaning_1,sfr_full_preference_1,sfr_full_word_gen_1,sfr_par_meaning_1,sfr_par_preference_1,sfr_par_word_gen_1,srf_full_meaning_1,srf_full_preference_1,srf_full_word_gen_1,srf_par_meaning_1,srf_par_preference_1,srf_par_word_gen_1,srfr_full_meaning_1,srfr_full_preference_1,srfr_full_word_gen_1,srfr_par_meaning_1,srfr_par_preference_1,srfr_par_word_gen_1,sfrf_full_meaning_1,sfrf_full_preference_1,sfrf_full_word_gen_1,sfrf_par_meaning_1,sfrf_par_preference_1,sfrf_par_word_gen_1,sfrfr_meaning_1,sfrfr_preference_1,sfrfr_word_gen_1,srfrf_meaning_1,srfrf_preference_1,srfrf_word_gen_1,log_rise_meaning_1,log_rise_preference_1,log_rise_word_gen_1,log_fall_meaning_1,log_fall_preference_1,log_fall_word_gen_1,pc_full_meaning_1,pc_full_preference_1,pc_full_word_gen_1,pc_par_meaning_1,pc_par_preference_1,pc_par_word_gen_1,nc_full_meaning_1,nc_full_preference_1,nc_full_word_gen_1,nc_par_meaning_1,nc_par_preference_1,nc_par_word_gen_1,lrsf_meaning_1,lrsf_preference_1,lrsf_word_gen_1,lrsfer_meaning_1,lrsfer_preference_1,lrsfer_word_gen_1,comp_check_4,comp_check_5,comp_check_6,gender,gender_4_TEXT,ethnicity,ethnicity_5_TEXT,age,education,education_9_TEXT,comments,FL_34_DO
2020-06-16 15:35:17,2020-06-16 15:48:45,0,75.132.208.76,100,808,1,2020-06-16 15:48:46,R_3DuMnjRjtGxAA9l,,,,,38.68310546875,-89.98419952392578125,anonymous,EN,1,2,2,,,,,5,1,2,83,70,exciting,19,3,depressing,6,2,sad,39,19,average,87,96,peaceful,70,35,engaging,14,8,hard,61,51,fast,71,44,disappointing,59,27,eventful,62,53,engaging,42,20,dull,30,12,sad,50,24,rough,45,15,rocky,75,39,rollercoaster,57,28,rollercoaster,77,28,rocky,59,7,rollecoaster,71,49,exciting,56,21,traumatic,55,31,rough,49,25,hard,59,17,fast,53,41,intense,37,10,tough,51,37,unique,2,4,3,2,,1,,45,5,,none,Sinusoidal_Fall_Rise_Fall_Partial|Negative_Change_Full|Linear_Rise_Sharp_Fall|Exponential_Rise_Convex|Sinusoidal_Rise_Fall_Rise_Fall|Negative_Change_Partial|Linear_Low|Exponential_Fall_Convex|Linear_High|Sinusoidal_Fall_Rise_Fall_Rise|Sinusoidal_Rise_Fall_Partial|Exponential_Fall_Concave|Sinusoidal_Fall_Rise_Full|Sinusoidal_Fall_Rise_Partial|Sinusoidal_Rise_Fall_Rise_Full|Linear_Middle|Sinusoidal_Rise_Fall_Full|Logistic_Fall|Positive_Change_Partial|Positive_Change_Full|Linear_Rise|Linear_Fall|Logistic_Rise|Linear_Rise_Sharp_Fall_Exponential_Rise|Sinusoidal_Rise_Fall_Rise_Partial|Sinusoidal_Fall_Rise_Fall_Full|Exponential_Rise_Concave
2020-06-16 15:26:45,2020-06-16 15:51:12,0,181.215.110.203,100,1466,1,2020-06-16 15:51:12,R_CjXLgoXNyttEtJD,,,,,41.848297119140625,-87.651702880859375,anonymous,EN,1,2,2,,,,,5,2,2,84,79,Great,72,50,Average,17,3,Struggle,62,29,average,100,100,Cool,81,56,Good,61,71,"Great ",90,84,Good,89,90,Active,73,38,Average,71,60,Active,80,48,great,81,72,Active,83,42,Good,41,3,Average,64,42,poor,71,39,good,75,64,Good,81,37,Average,81,31,Average,82,40,Active,66,79,good,80,82,Simple,77,57,wow,73,23,Average,45,25,poor,82,72,Average,2,4,2,1,,1,,39,5,,None,Positive_Change_Partial|Sinusoidal_Rise_Fall_Rise_Partial|Sinusoidal_Fall_Rise_Fall_Rise|Exponential_Fall_Concave|Linear_Low|Exponential_Rise_Concave|Linear_High|Exponential_Fall_Convex|Negative_Change_Full|Sinusoidal_Rise_Fall_Full|Sinusoidal_Fall_Rise_Partial|Linear_Fall|Sinusoidal_Fall_Rise_Fall_Partial|Sinusoidal_Fall_Rise_Fall_Full|Linear_Rise_Sharp_Fall|Negative_Change_Partial|Linear_Middle|Sinusoidal_Rise_Fall_Partial|Positive_Change_Full|Sinusoidal_Fall_Rise_Full|Linear_Rise|Linear_Rise_Sharp_Fall_Exponential_Rise|Sinusoidal_Rise_Fall_Rise_Fall|Logistic_Fall|Logistic_Rise|Sinusoidal_Rise_Fall_Rise_Full|Exponential_Rise_Convex
2020-06-16 15:41:34,2020-06-16 15:51:33,0,73.73.190.2,100,599,1,2020-06-16 15:51:33,R_3PjcVtXub98Kkxk,,,,,41.9777984619140625,-88.2017974853515625,anonymous,EN,1,2,2,,,,,5,1,2,100,100,excellent,0,0,sad,0,0,horrible,49,50,straight,100,100,awesome,100,100,up,54,44,decline,100,100,steady,65,67,different,100,1,Middle,100,100,bright,82,67,downhill,0,1,depressing,54,74,nice,76,80,strong,49,43,trying,21,0,weird,52,23,zigzag,49,23,shaky,100,100,upwards,3,0,down,100,91,ok,66,54,alright,100,100,flashy,100,100,happy,24,1,bad,35,63,crazy,2,4,2,1,,1,,28,4,,,Sinusoidal_Fall_Rise_Full|Linear_Middle|Sinusoidal_Fall_Rise_Partial|Sinusoidal_Fall_Rise_Fall_Rise|Logistic_Fall|Sinusoidal_Rise_Fall_Rise_Fall|Sinusoidal_Rise_Fall_Full|Linear_Rise_Sharp_Fall_Exponential_Rise|Linear_High|Negative_Change_Full|Exponential_Rise_Convex|Sinusoidal_Rise_Fall_Partial|Negative_Change_Partial|Linear_Rise_Sharp_Fall|Sinusoidal_Rise_Fall_Rise_Partial|Positive_Change_Full|Logistic_Rise|Sinusoidal_Rise_Fall_Rise_Full|Linear_Fall|Sinusoidal_Fall_Rise_Fall_Partial|Linear_Rise|Exponential_Rise_Concave|Linear_Low|Sinusoidal_Fall_Rise_Fall_Full|Positive_Change_Partial|Exponential_Fall_Concave|Exponential_Fall_Convex
2020-06-16 15:24:52,2020-06-16 15:52:58,0,76.119.226.159,100,1685,1,2020-06-16 15:52:58,R_1ovUHJAGmpGPryP,,,,,41.493896484375,-73.05169677734375,anonymous,EN,1,2,2,,,,,5,1,2,73,74,this is life where happiness with a increase of age,49,59,"in his life it is like an reverse gear ",2,4,"this is an worst life ",41,50,here the happiness is in the same straight line,55,58,his life is full of happiness,39,39,thhis is best one  i have ever seen,40,54,life starts with a 100 percent happiness and ends up with 0 percent happiness,54,51,in this both are in a same range,10,20,it starts with a full of happiness and then it starts sad,54,43,"at the age of 40 he loses all his happiness ",54,53,at the starting he has 40 percent of happiness,35,36,at the starting and ending point he has 0 percent happiness but at the age of 60 he attains full happiness,55,59,mountain,48,55,mountain with a curve,23,42,it is an normal life,67,65,his life is like an roller coaster,45,51,here is happiness is 50 at the starting of the life,81,83,roller coaster,32,43,there is a sudden change with the happiness and sad around a short time,40,44,there is no happiness until the age of 40,30,32,here the happiness is only for 40years,47,45,at 60 he loses all his happiness,49,48,happiness is reducing slightly from 100 to 0 at the age of 60,49,52,"he attains 100 happiness at the age of 60 ",38,35,it dramaticallly increases and then it starts slightly decreases,68,69,"it increases constantly and comes to 0 at age 60 ",31,32,at the age of 40 happiness is reducing and we start become very sad,2,4,2,2,,1,,25,5,,nice survey but very long,Sinusoidal_Rise_Fall_Rise_Partial|Linear_Low|Negative_Change_Partial|Exponential_Fall_Concave|Exponential_Rise_Convex|Logistic_Fall|Linear_Rise_Sharp_Fall_Exponential_Rise|Sinusoidal_Rise_Fall_Rise_Fall|Logistic_Rise|Positive_Change_Partial|Linear_Rise|Sinusoidal_Fall_Rise_Fall_Partial|Exponential_Fall_Convex|Negative_Change_Full|Exponential_Rise_Concave|Positive_Change_Full|Sinusoidal_Rise_Fall_Full|Linear_Middle|Sinusoidal_Fall_Rise_Full|Linear_Fall|Sinusoidal_Fall_Rise_Partial|Linear_High|Sinusoidal_Fall_Rise_Fall_Rise|Sinusoidal_Fall_Rise_Fall_Full|Linear_Rise_Sharp_Fall|Sinusoidal_Rise_Fall_Partial|Sinusoidal_Rise_Fall_Rise_Full
2020-06-16 15:48:47,2020-06-16 15:54:49,0,73.151.94.214,100,361,1,2020-06-16 15:54:49,R_1ghX9uJzoZgs0Ov,,,,,37.9593048095703125,-121.26190185546875,anonymous,EN,1,2,2,,,,,1,1,1,58,79,very nice person,59,89,very nice person,77,93,nice,72,88,very nice person,62,89,nice,81,91,very nice person,83,92,very nice person,74,91,nice,82,96,nice,51,81,nice,81,92,very nice person,73,93,very nice person,77,90,nice,80,94,very nice person,81,92,very nice person,81,92,nice,80,96,very nice person,72,91,nice,74,90,nice,68,92,nice,63,85,nice,62,88,nice,70,92,nice,74,92,nice,78,82,very nice person,79,92,nice,87,96,very nice person,2,4,2,1,,2,,1965,5,,good survey,Sinusoidal_Fall_Rise_Fall_Partial|Sinusoidal_Fall_Rise_Partial|Sinusoidal_Rise_Fall_Rise_Full|Exponential_Rise_Convex|Exponential_Fall_Convex|Sinusoidal_Rise_Fall_Rise_Partial|Linear_Middle|Linear_Rise_Sharp_Fall_Exponential_Rise|Negative_Change_Partial|Linear_Rise|Linear_Fall|Sinusoidal_Rise_Fall_Full|Linear_High|Sinusoidal_Fall_Rise_Full|Positive_Change_Full|Sinusoidal_Rise_Fall_Partial|Positive_Change_Partial|Logistic_Fall|Linear_Low|Logistic_Rise|Linear_Rise_Sharp_Fall|Sinusoidal_Rise_Fall_Rise_Fall|Sinusoidal_Fall_Rise_Fall_Rise|Sinusoidal_Fall_Rise_Fall_Full|Negative_Change_Full|Exponential_Rise_Concave|Exponential_Fall_Concave
2020-06-16 15:35:02,2020-06-16 15:59:31,0,68.105.189.229,100,1468,1,2020-06-16 15:59:31,R_3pm32G2dz50LMG6,,,,,36.0861053466796875,-115.25409698486328125,anonymous,EN,1,2,2,,,,,5,1,2,50,60,improving,51,50,adaptable,50,99,relaxed,50,50,consistent,50,0,stressed,50,50,wise,50,10,typical,50,10,childlike,60,50,work oriented,50,30,unusual,50,50,interesting,50,20,"responsible ",50,11,youthful,50,10,distinct,50,10,flexible,50,20,rollercoaster,50,50,responsible,50,10,unpredictable,50,20,unclear,50,50,hardworking,50,20,delayed,50,10,different,50,30,unique,50,10,rigid,50,10,independent,60,50,mature,50,10,varied,2,4,3,1,,3,,31,5,,,Linear_Rise_Sharp_Fall_Exponential_Rise|Linear_Fall|Exponential_Fall_Concave|Sinusoidal_Fall_Rise_Partial|Exponential_Rise_Concave|Linear_Middle|Linear_Rise_Sharp_Fall|Positive_Change_Full|Linear_High|Sinusoidal_Rise_Fall_Full|Sinusoidal_Rise_Fall_Partial|Logistic_Rise|Sinusoidal_Fall_Rise_Full|Exponential_Fall_Convex|Exponential_Rise_Convex|Sinusoidal_Rise_Fall_Rise_Fall|Sinusoidal_Fall_Rise_Fall_Rise|Sinusoidal_Rise_Fall_Rise_Partial|Positive_Change_Partial|Sinusoidal_Fall_Rise_Fall_Full|Linear_Rise|Sinusoidal_Rise_Fall_Rise_Full|Sinusoidal_Fall_Rise_Fall_Partial|Negative_Change_Full|Logistic_Fall|Negative_Change_Partial|Linear_Low
2020-06-16 15:21:36,2020-06-16 16:00:54,0,73.46.81.0,100,2357,1,2020-06-16 16:00:54,R_3kncBZSkLxZL6oO,,,,,25.8274993896484375,-80.27239990234375,anonymous,EN,1,1,2,15,51,70,2,5,4,2,90,90,NOTING,96,88,"GOOD ",92,95,NOTHING,84,89,NOTING,41,60,NOTING,100,99,nothing,84,93,NOTING,95,97,noting,88,97,NOTHING,88,92," get out and attend our favorite restaurants, it's best we STAY HOME! ... Most places have shifted to takeout or delivery but why not use this ... Don't try to cook everyday, if it doesn't work for you",90,75,GOOD LIFE,88,94,good life,96,98,NOTING,89,89,NOTING,88,94,noting,94,89,NOTING,80,92,NOTING,89,96,NOTING,95,91,NOTHING,91,90,NOTHING,80,93,noting,94,100,good life,89,95,NOTING,94,95,NOTHING,87,93,NOTING,86,70,NOTING,90,85,5,2,1,3,1,,2,,32,5,,nice,Logistic_Fall|Sinusoidal_Fall_Rise_Fall_Partial|Linear_Middle|Linear_Rise_Sharp_Fall|Linear_High|Negative_Change_Partial|Sinusoidal_Rise_Fall_Rise_Full|Positive_Change_Partial|Sinusoidal_Fall_Rise_Fall_Full|Linear_Rise|Sinusoidal_Rise_Fall_Partial|Logistic_Rise|Exponential_Fall_Concave|Sinusoidal_Rise_Fall_Rise_Fall|Linear_Low|Linear_Fall|Negative_Change_Full|Sinusoidal_Fall_Rise_Full|Exponential_Fall_Convex|Sinusoidal_Fall_Rise_Fall_Rise|Sinusoidal_Rise_Fall_Rise_Partial|Exponential_Rise_Concave|Exponential_Rise_Convex|Linear_Rise_Sharp_Fall_Exponential_Rise|Positive_Change_Full|Sinusoidal_Rise_Fall_Full|Sinusoidal_Fall_Rise_Partial
2020-06-16 15:51:27,2020-06-16 16:01:23,0,104.2.10.117,100,595,1,2020-06-16 16:01:23,R_3jTCzRaF1bhT2vH,,,,,40.101593017578125,-88.28220367431640625,anonymous,EN,1,2,2,,,,,5,1,2,91,91,rising,22,0,lonely,1,0,sad,50,50,middle,100,100,"euphoric ",75,41,rising,10,0,depressing,99,100,wonderful,83,79,grand,39,10,"chaotic ",54,3,old,62,49,peaking,68,68,normal,71,60,valley,62,13,wild,47,41,manic,78,78,peak,52,10,eventful,64,30,crazy,70,68,redemption,44,23,sad,29,15,redeem,28,6,declining,77,64,"pinnacle ",71,71,building,45,11,depressing,81,40,rebound,2,4,3,1,,1,,36,5,,,Sinusoidal_Rise_Fall_Partial|Sinusoidal_Fall_Rise_Full|Sinusoidal_Fall_Rise_Partial|Sinusoidal_Rise_Fall_Rise_Partial|Linear_Low|Sinusoidal_Rise_Fall_Full|Exponential_Rise_Convex|Positive_Change_Partial|Sinusoidal_Fall_Rise_Fall_Rise|Exponential_Fall_Convex|Negative_Change_Partial|Exponential_Rise_Concave|Linear_Rise_Sharp_Fall_Exponential_Rise|Linear_High|Logistic_Rise|Sinusoidal_Rise_Fall_Rise_Full|Negative_Change_Full|Logistic_Fall|Linear_Fall|Sinusoidal_Rise_Fall_Rise_Fall|Exponential_Fall_Concave|Linear_Rise_Sharp_Fall|Sinusoidal_Fall_Rise_Fall_Full|Linear_Rise|Sinusoidal_Fall_Rise_Fall_Partial|Linear_Middle|Positive_Change_Full
2020-06-16 15:47:55,2020-06-16 16:01:27,0,199.115.98.154,100,811,1,2020-06-16 16:01:27,R_1dh7oyjyzgbEKxr,,,,,39.7501068115234375,-104.995697021484375,anonymous,EN,1,2,2,,,,,5,1,2,100,100,excellent,59,41,good,1,1,extremely poor,54,55,fair,100,100,perfect,93,84,excellent,42,0,terrible,100,100,excellent,72,46,somewhat good,72,79,good,64,79,good,51,40,fair,26,24,bad,79,79,good,91,91,excellent,63,51,fair,59,21,fair,60,73,great,63,52,fair,44,60,fair,65,14,sad,71,70,good,69,54,fair,45,1,fair,80,84,"better ",31,1,poor,60,71,good,4,2,2,2,,1,,30,6,,No comment,Exponential_Fall_Convex|Logistic_Fall|Linear_Rise_Sharp_Fall_Exponential_Rise|Negative_Change_Full|Sinusoidal_Fall_Rise_Fall_Partial|Exponential_Rise_Concave|Exponential_Fall_Concave|Logistic_Rise|Sinusoidal_Rise_Fall_Partial|Positive_Change_Full|Sinusoidal_Rise_Fall_Rise_Full|Sinusoidal_Rise_Fall_Rise_Fall|Sinusoidal_Rise_Fall_Full|Linear_Fall|Negative_Change_Partial|Exponential_Rise_Convex|Sinusoidal_Fall_Rise_Partial|Sinusoidal_Fall_Rise_Fall_Full|Sinusoidal_Fall_Rise_Full|Linear_Rise|Sinusoidal_Rise_Fall_Rise_Partial|Linear_Rise_Sharp_Fall|Linear_High|Sinusoidal_Fall_Rise_Fall_Rise|Linear_Low|Linear_Middle|Positive_Change_Partial
2020-06-16 15:42:07,2020-06-16 16:01:53,0,64.145.79.86,100,1185,1,2020-06-16 16:01:53,R_1lnor49ZId4Wff5,,,,,37.751007080078125,-97.82199859619140625,anonymous,EN,1,2,2,,,,,5,1,2,40,33,good,19,19,bad,10,10,poor,62,42,fair,72,72,excellent,39,34,fair,19,14,sad,41,34,fair,31,16,sad,58,40,fair,40,25,fair,22,21,bad,23,21,bad,64,51,good,51,34,fair,13,12,fair,20,20,bad,51,46,good,29,18,sad,48,46,fair,20,20,bad,29,23,bad,22,17,bad,44,27,fair,34,23,sad,28,29,bad,64,61,excellent,2,4,3,1,,1,,32,5,,none,Exponential_Fall_Concave|Sinusoidal_Rise_Fall_Rise_Fall|Exponential_Fall_Convex|Sinusoidal_Rise_Fall_Rise_Full|Sinusoidal_Fall_Rise_Full|Linear_Middle|Linear_Rise_Sharp_Fall_Exponential_Rise|Negative_Change_Partial|Positive_Change_Partial|Exponential_Rise_Convex|Linear_Rise|Logistic_Rise|Linear_High|Negative_Change_Full|Sinusoidal_Rise_Fall_Rise_Partial|Sinusoidal_Fall_Rise_Fall_Rise|Sinusoidal_Rise_Fall_Full|Exponential_Rise_Concave|Logistic_Fall|Positive_Change_Full|Sinusoidal_Fall_Rise_Partial|Sinusoidal_Fall_Rise_Fall_Partial|Linear_Fall|Sinusoidal_Rise_Fall_Partial|Linear_Rise_Sharp_Fall|Linear_Low|Sinusoidal_Fall_Rise_Fall_Full
2020-06-16 15:53:09,2020-06-16 16:02:11,0,82.102.30.93,100,541,1,2020-06-16 16:02:12,R_3J4Kz1PZmOBzeaj,,,,,36.1685028076171875,-115.11640167236328125,anonymous,EN,1,2,2,,,,,5,1,2,67,51,nice,78,60,bad,80,52,good,63,76,good,67,91,very good,77,60,good,64,82,good,69,81,good,63,81,more stressed in life time,72,55,better,70,86,bad,72,83,bad,68,81,bad,82,63,nice,59,81,good,65,81,hard,86,68,nice,77,63,hard,78,60,hard,67,86,better,80,61,hard,79,52,hard,57,78,nice,64,81,bad,89,85,well,71,50,well,81,59,nice,2,4,2,2,,1,,29,5,,no comments,Exponential_Fall_Concave|Linear_Middle|Exponential_Fall_Convex|Negative_Change_Full|Sinusoidal_Rise_Fall_Rise_Partial|Sinusoidal_Fall_Rise_Fall_Full|Sinusoidal_Rise_Fall_Partial|Positive_Change_Partial|Sinusoidal_Fall_Rise_Full|Linear_Rise_Sharp_Fall|Sinusoidal_Fall_Rise_Fall_Rise|Sinusoidal_Fall_Rise_Partial|Linear_Fall|Sinusoidal_Rise_Fall_Full|Linear_Rise|Sinusoidal_Rise_Fall_Rise_Fall|Linear_Low|Exponential_Rise_Convex|Linear_Rise_Sharp_Fall_Exponential_Rise|Exponential_Rise_Concave|Sinusoidal_Rise_Fall_Rise_Full|Negative_Change_Partial|Positive_Change_Full|Sinusoidal_Fall_Rise_Fall_Partial|Logistic_Rise|Linear_High|Logistic_Fall
2020-06-16 15:44:36,2020-06-16 16:02:56,0,107.144.200.174,100,1099,1,2020-06-16 16:02:56,R_1Lk7rIpqESMtRQJ,,,,,35.4243927001953125,-119.043304443359375,anonymous,EN,1,2,2,,,,,5,1,2,93,85,Spectacular,60,10,Decline,0,0,Terrible,55,37,Wonderful,100,100,Spectacular,65,5,Uncertain,29,0,Depressing,86,96,Excellent,80,75,Great,44,10,Depressing,36,5,Overcoming,49,4,Standard,39,22,Normal,50,6,Mixed,69,17,Average,50,3,Unstable,53,6,Fair,58,9,Fickle,60,9,Typical,30,0,Overcoming,46,0,Unfortunate,15,0,Depressing,25,1,Bad,73,18,Good,79,55,Good,12,0,Sad,14,0,Mixed,2,4,3,1,,1,,27,3,,I appreciate the opportunity.,Exponential_Fall_Concave|Linear_Fall|Logistic_Rise|Sinusoidal_Fall_Rise_Fall_Full|Exponential_Fall_Convex|Linear_Rise_Sharp_Fall_Exponential_Rise|Linear_Rise_Sharp_Fall|Sinusoidal_Fall_Rise_Fall_Rise|Logistic_Fall|Sinusoidal_Rise_Fall_Rise_Fall|Exponential_Rise_Concave|Sinusoidal_Rise_Fall_Rise_Partial|Exponential_Rise_Convex|Negative_Change_Full|Linear_Rise|Sinusoidal_Rise_Fall_Partial|Linear_Low|Linear_Middle|Sinusoidal_Fall_Rise_Partial|Negative_Change_Partial|Sinusoidal_Rise_Fall_Full|Linear_High|Sinusoidal_Fall_Rise_Full|Sinusoidal_Rise_Fall_Rise_Full|Positive_Change_Partial|Sinusoidal_Fall_Rise_Fall_Partial|Positive_Change_Full
2020-06-16 15:51:48,2020-06-16 16:08:18,0,97.80.66.146,100,990,1,2020-06-16 16:08:18,R_1FlUapWWfJVWHZ2,,,,,30.613494873046875,-90.18599700927734375,anonymous,EN,1,2,2,,,,,5,1,2,74,73,determined,69,2,misguided,60,0,uneventful,63,61,average,64,3,dull,82,79,exciting,69,0,lost,88,86,focused,67,3,depressed,73,64,wise,74,77,optomistic,66,8,desperate,70,10,"determind ",60,0,bipolar,66,2,pingpong,60,1,clueless,71,11,blind,75,2,undecided,66,0,rolercoaster,77,73,awakened,75,3,devestating,78,72,purpose,72,61,discovered,81,19,impatient,74,2,tragic,63,0,lost,76,71,reinvented,2,4,3,1,,1,,45,5,,It was an interesting survey. Best of luck with the findings.,Sinusoidal_Fall_Rise_Partial|Linear_High|Linear_Low|Negative_Change_Partial|Exponential_Rise_Convex|Logistic_Fall|Linear_Rise_Sharp_Fall|Sinusoidal_Rise_Fall_Rise_Full|Sinusoidal_Rise_Fall_Partial|Exponential_Rise_Concave|Sinusoidal_Rise_Fall_Full|Exponential_Fall_Convex|Sinusoidal_Fall_Rise_Full|Positive_Change_Full|Sinusoidal_Fall_Rise_Fall_Full|Sinusoidal_Rise_Fall_Rise_Fall|Sinusoidal_Rise_Fall_Rise_Partial|Linear_Middle|Linear_Fall|Negative_Change_Full|Exponential_Fall_Concave|Logistic_Rise|Sinusoidal_Fall_Rise_Fall_Partial|Sinusoidal_Fall_Rise_Fall_Rise|Linear_Rise_Sharp_Fall_Exponential_Rise|Linear_Rise|Positive_Change_Partial
2020-06-16 15:52:46,2020-06-16 16:08:49,0,173.239.199.23,100,963,1,2020-06-16 16:08:50,R_1QfsDiVQGKesgRr,,,,,42.1112060546875,-88.0438995361328125,anonymous,EN,1,2,1,15,28,48,1,5,1,2,30,0,looking,86,80,balance,100,100,Content,51,0,difficult,9,0,tense,29,0,sad,89,90,tranquil,40,0,anxiety,75,70,pleasant,50,0,hard,30,0,unhappy,70,0,Bell,81,82,nice,49,0,roller coaster,50,0,wandering,41,0,roller coaster,70,0,whirlwind,40,0,jigsaw,41,0,Whipsaw,29,0,stressed,81,75,purposeful,51,0,jagged,66,0,difficult,70,0,rapid,60,0,Ambitious,92,82,content,50,0,unhappy,4,1,1,2,,1,,55,4,,none,Negative_Change_Partial|Linear_Rise_Sharp_Fall|Sinusoidal_Fall_Rise_Fall_Partial|Linear_Rise_Sharp_Fall_Exponential_Rise|Exponential_Fall_Concave|Logistic_Fall|Sinusoidal_Fall_Rise_Fall_Rise|Sinusoidal_Rise_Fall_Partial|Negative_Change_Full|Logistic_Rise|Sinusoidal_Rise_Fall_Full|Sinusoidal_Rise_Fall_Rise_Fall|Sinusoidal_Rise_Fall_Rise_Partial|Linear_High|Sinusoidal_Fall_Rise_Fall_Full|Exponential_Fall_Convex|Linear_Fall|Sinusoidal_Fall_Rise_Full|Positive_Change_Partial|Exponential_Rise_Concave|Linear_Middle|Sinusoidal_Rise_Fall_Rise_Full|Linear_Rise|Sinusoidal_Fall_Rise_Partial|Positive_Change_Full|Exponential_Rise_Convex|Linear_Low
2020-06-16 15:47:37,2020-06-16 16:09:06,0,154.21.113.130,100,1289,1,2020-06-16 16:09:06,R_6uixT6QxgH3nqCZ,,,,,37.751007080078125,-97.82199859619140625,anonymous,EN,1,2,2,,,,,5,1,4,32,14,"never say die ",31,10,"dagger ",25,30,"born with silver spoon ",28,13,"flat line, neither dead nor alive ",39,24,"challenging ",46,8,"no peace ",53,80,"good life ",42,5,trouble,32,16,"difficult ",39,11,"struggle ",39,8,Nike !,33,8,"wave ",30,9,difficulties,44,11,"roller ",36,5,"roller coaster ",42,4,"struggle ",41,11,wavy,28,9,never settled,26,12,"roller coaster ",36,13,"good early days ",81,50,"happy ever after ",33,4,"hopeless ",38,8,"too busy ",26,10,"hard ",24,17,"hard life ",44,75,"peaceful retirement ",45,14,"life was hard ",1,4,3,1,,2,,31,4,,,Linear_Rise_Sharp_Fall_Exponential_Rise|Sinusoidal_Rise_Fall_Partial|Exponential_Rise_Convex|Linear_Low|Sinusoidal_Rise_Fall_Rise_Partial|Sinusoidal_Fall_Rise_Partial|Linear_High|Negative_Change_Partial|Exponential_Fall_Concave|Linear_Rise_Sharp_Fall|Exponential_Fall_Convex|Exponential_Rise_Concave|Sinusoidal_Fall_Rise_Fall_Rise|Linear_Fall|Linear_Middle|Sinusoidal_Rise_Fall_Full|Positive_Change_Partial|Sinusoidal_Fall_Rise_Full|Positive_Change_Full|Negative_Change_Full|Logistic_Rise|Logistic_Fall|Sinusoidal_Fall_Rise_Fall_Full|Sinusoidal_Rise_Fall_Rise_Fall|Linear_Rise|Sinusoidal_Rise_Fall_Rise_Full|Sinusoidal_Fall_Rise_Fall_Partial
2020-06-16 15:40:24,2020-06-16 16:09:53,0,76.101.138.144,100,1769,1,2020-06-16 16:09:53,R_2saQCigqHONsQ39,,,,,26.593597412109375,-81.66190338134765625,anonymous,EN,1,2,1,15,40,60,1,5,1,1,78,38,Good,30,67,good,10,24,baby,46,49,well,83,82,old,47,80,rest,40,67,nice,40,52,best,57,43,rest,40,69,well,22,78,peace,46,83,age,27,25,relax,56,59,cool,53,43,rest,24,66,nice,43,63,peace,14,58,rest,42,62,relax,34,79,relax,41,80,good,60,76,well,79,7,Child,38,71,rest,75,44,age,46,68,nice,40,79,rest,4,2,3,1,,2,,31,5,,good,Sinusoidal_Rise_Fall_Partial|Positive_Change_Partial|Linear_Rise|Linear_Rise_Sharp_Fall|Negative_Change_Partial|Sinusoidal_Rise_Fall_Rise_Partial|Logistic_Rise|Linear_Middle|Exponential_Rise_Concave|Exponential_Fall_Concave|Sinusoidal_Fall_Rise_Fall_Partial|Negative_Change_Full|Sinusoidal_Rise_Fall_Rise_Full|Exponential_Fall_Convex|Exponential_Rise_Convex|Linear_Fall|Linear_Low|Sinusoidal_Rise_Fall_Full|Sinusoidal_Fall_Rise_Full|Sinusoidal_Fall_Rise_Partial|Linear_Rise_Sharp_Fall_Exponential_Rise|Sinusoidal_Rise_Fall_Rise_Fall|Linear_High|Logistic_Fall|Sinusoidal_Fall_Rise_Fall_Full|Positive_Change_Full|Sinusoidal_Fall_Rise_Fall_Rise
